Tarih,Olay_Ismi,Hisse,Grup,T0_Goreceli_Gun,Duzeltilmis_Kapanis,Log_Getiri,Volatilite_10g,Volatilite_30g,Log_Hacim,Hacim_Degisimi,RSI_14,SMA_Uzaklik_20
2024-01-10,ABD_Secimleri_2024,XLE,Odak_Sektor,-300,37.942589,-0.00988351,0.01163197,0.01154373,17.316849,-0.01749905,38.3655,-0.0328577
2024-01-11,ABD_Secimleri_2024,XLE,Odak_Sektor,-299,38.040287,0.00257159,0.01115023,0.01147847,17.468467,0.16371631,39.6229,-0.0291102
2024-01-12,ABD_Secimleri_2024,XLE,Odak_Sektor,-298,38.468338,0.01118973,0.01199362,0.01163783,17.473137,0.00468014,44.9242,-0.01770812
2024-01-15,ABD_Secimleri_2024,XLE,Odak_Sektor,-295,38.468338,0.0,0.01199362,0.01161377,17.473137,0.0,44.9242,-0.01683206
2024-01-16,ABD_Secimleri_2024,XLE,Odak_Sektor,-294,37.551762,-0.02411522,0.01309857,0.0119978,17.399896,-0.07062307,36.8821,-0.03769455
2024-01-17,ABD_Secimleri_2024,XLE,Odak_Sektor,-293,37.240032,-0.00833597,0.01082208,0.01178212,17.486333,0.09028287,34.6126,-0.04319602
2024-01-18,ABD_Secimleri_2024,XLE,Odak_Sektor,-292,37.179546,-0.00162554,0.01029135,0.01172254,17.390818,-0.09109515,34.1732,-0.04199011
2024-01-19,ABD_Secimleri_2024,XLE,Odak_Sektor,-291,37.300514,0.00324833,0.01048896,0.01155776,17.502894,0.11859764,35.9251,-0.03609393
2024-01-22,ABD_Secimleri_2024,XLE,Odak_Sektor,-288,37.440098,0.00373515,0.01061068,0.01158,17.221258,-0.24545195,37.9763,-0.02985656
2024-01-23,ABD_Secimleri_2024,XLE,Odak_Sektor,-287,37.519192,0.00211032,0.00981833,0.01130747,17.022686,-0.18009875,39.1647,-0.02482678
2024-01-24,ABD_Secimleri_2024,XLE,Odak_Sektor,-286,38.054253,0.01416026,0.010615,0.01132187,17.337184,0.36957085,46.6166,-0.00879824
2024-01-25,ABD_Secimleri_2024,XLE,Odak_Sektor,-285,38.910343,0.02224726,0.01270238,0.01078448,17.442765,0.11135605,55.9202,0.01374612
2024-01-26,ABD_Secimleri_2024,XLE,Odak_Sektor,-284,39.198811,0.0073863,0.01245997,0.01082278,17.41199,-0.03030625,58.5421,0.02100795
2024-01-29,ABD_Secimleri_2024,XLE,Odak_Sektor,-281,39.142975,-0.00142544,0.01249199,0.0107244,17.206004,-0.18615504,57.8251,0.01937448
2024-01-30,ABD_Secimleri_2024,XLE,Odak_Sektor,-280,39.54776,0.01028809,0.00876082,0.01066547,17.38056,0.19071717,61.5057,0.02975383
2024-01-31,ABD_Secimleri_2024,XLE,Odak_Sektor,-279,38.807987,-0.01888297,0.01093397,0.01108603,17.468265,0.09166638,52.49,0.01215295
2024-02-01,ABD_Secimleri_2024,XLE,Odak_Sektor,-278,38.803337,-0.00011983,0.01085608,0.01105658,17.749322,0.3245293,52.438,0.01277519
2024-02-02,ABD_Secimleri_2024,XLE,Odak_Sektor,-277,38.859165,0.00143771,0.01089015,0.01104366,17.455068,-0.25491278,53.0399,0.01494716
2024-02-05,ABD_Secimleri_2024,XLE,Odak_Sektor,-274,38.761459,-0.00251752,0.01109068,0.01104868,17.268465,-0.17022718,51.8043,0.01263519
2024-02-06,ABD_Secimleri_2024,XLE,Odak_Sektor,-273,38.887085,0.00323575,0.01108107,0.01093784,17.14972,-0.11196571,53.3103,0.01516443
2024-02-07,ABD_Secimleri_2024,XLE,Odak_Sektor,-272,38.966179,0.00203187,0.01043967,0.01092814,17.108395,-0.04048303,54.279,0.01587194
2024-02-08,ABD_Secimleri_2024,XLE,Odak_Sektor,-271,39.366306,0.01021622,0.00838529,0.01073514,17.404597,0.34474228,58.9221,0.02453259
2024-02-09,ABD_Secimleri_2024,XLE,Odak_Sektor,-270,38.761459,-0.01548384,0.00953935,0.01110594,17.455026,0.05172233,50.563,0.00840643
2024-02-12,ABD_Secimleri_2024,XLE,Odak_Sektor,-267,39.189507,0.01098258,0.01027416,0.01129259,17.069514,-0.31989788,55.3867,0.01858686
2024-02-13,ABD_Secimleri_2024,XLE,Odak_Sektor,-266,38.794029,-0.01014267,0.01005633,0.01126333,17.5329,0.58944612,50.4855,0.00668269
2024-02-14,ABD_Secimleri_2024,XLE,Odak_Sektor,-265,38.756805,-0.00095998,0.00810608,0.01081308,17.526509,-0.00637076,50.0366,0.00374142
2024-02-15,ABD_Secimleri_2024,XLE,Odak_Sektor,-264,39.836231,0.02747047,0.01191241,0.01154411,17.585149,0.06039428,60.8936,0.0281598
2024-02-16,ABD_Secimleri_2024,XLE,Odak_Sektor,-263,39.812958,-0.0005844,0.01195194,0.01154517,17.109895,-0.37827342,60.5879,0.02423827
2024-02-19,ABD_Secimleri_2024,XLE,Odak_Sektor,-260,39.812958,0.0,0.01186244,0.0113218,17.109895,0.0,60.5879,0.02112156
2024-02-20,ABD_Secimleri_2024,XLE,Odak_Sektor,-259,39.450062,-0.00915682,0.01243122,0.01103095,17.182655,0.07547254,55.5452,0.00931481
2024-02-21,ABD_Secimleri_2024,XLE,Odak_Sektor,-258,40.189831,0.01857838,0.01356835,0.01128635,17.174002,-0.0086151,62.4129,0.02544012
2024-02-22,ABD_Secimleri_2024,XLE,Odak_Sektor,-257,40.259617,0.00173491,0.01333664,0.01128572,17.37675,0.22476327,62.9937,0.02545555
2024-02-23,ABD_Secimleri_2024,XLE,Odak_Sektor,-256,39.994419,-0.00660898,0.01227925,0.01124775,17.181164,-0.1776475,59.2471,0.01766953
2024-02-26,ABD_Secimleri_2024,XLE,Odak_Sektor,-253,40.133999,0.00348391,0.01197163,0.01125188,16.967238,-0.19259198,60.5762,0.0199352
2024-02-27,ABD_Secimleri_2024,XLE,Odak_Sektor,-252,39.961849,-0.0042986,0.01142236,0.0102375,17.085741,0.12581065,58.0612,0.01502624
2024-02-28,ABD_Secimleri_2024,XLE,Odak_Sektor,-251,39.882751,-0.00198129,0.01146584,0.01007921,17.09941,0.01376276,56.8924,0.01163634
2024-02-29,ABD_Secimleri_2024,XLE,Odak_Sektor,-250,40.078167,0.00488778,0.00767969,0.0100622,17.123693,0.02458058,59.0838,0.01495211
2024-03-01,ABD_Secimleri_2024,XLE,Odak_Sektor,-249,40.543434,0.01154213,0.00839502,0.01019644,17.295507,0.18745656,63.802,0.02454968
2024-03-04,ABD_Secimleri_2024,XLE,Odak_Sektor,-246,40.110729,-0.01072999,0.00929112,0.01048752,17.318,0.02274828,57.1962,0.01188994
2024-03-05,ABD_Secimleri_2024,XLE,Odak_Sektor,-245,40.408504,0.00739641,0.00879213,0.01052861,17.286675,-0.03083921,60.2466,0.01744948
2024-03-06,ABD_Secimleri_2024,XLE,Odak_Sektor,-244,40.53413,0.00310407,0.00675392,0.01029634,17.148029,-0.12946398,61.4933,0.01860192
2024-03-07,ABD_Secimleri_2024,XLE,Odak_Sektor,-243,40.878422,0.008458,0.00717307,0.00965387,17.017004,-0.12280426,64.7556,0.02530578
2024-03-08,ABD_Secimleri_2024,XLE,Odak_Sektor,-242,41.022659,0.00352224,0.00658814,0.00960026,17.156675,0.14989499,66.0531,0.026014
2024-03-11,ABD_Secimleri_2024,XLE,Odak_Sektor,-239,41.446056,0.01026816,0.00703076,0.00971344,17.033738,-0.11568031,69.5921,0.03368657
2024-03-12,ABD_Secimleri_2024,XLE,Odak_Sektor,-238,41.380913,-0.001573,0.00675444,0.00960123,16.984381,-0.04815921,68.4104,0.02874322
2024-03-13,ABD_Secimleri_2024,XLE,Odak_Sektor,-237,42.041595,0.01583977,0.00746432,0.00913987,17.570299,0.79664096,73.3525,0.04091789
2024-03-14,ABD_Secimleri_2024,XLE,Odak_Sektor,-236,42.474297,0.01023961,0.0076239,0.0092262,17.397528,-0.15866982,76.0006,0.04820798
2024-03-15,ABD_Secimleri_2024,XLE,Odak_Sektor,-235,42.599918,0.00295323,0.00738606,0.00922143,17.446586,0.05028098,76.7238,0.04770518
2024-03-18,ABD_Secimleri_2024,XLE,Odak_Sektor,-232,42.747192,0.00345118,0.00502571,0.00916105,17.233132,-0.1922105,77.5769,0.04754744
2024-03-19,ABD_Secimleri_2024,XLE,Odak_Sektor,-231,43.234985,0.0113465,0.00526523,0.00927915,17.16702,-0.06397393,80.1694,0.05461026
2024-03-20,ABD_Secimleri_2024,XLE,Odak_Sektor,-230,43.174015,-0.0014112,0.00578193,0.00931956,17.301643,0.14410526,78.9409,0.04930401
2024-03-21,ABD_Secimleri_2024,XLE,Odak_Sektor,-229,43.431973,0.00595705,0.00573255,0.00924457,16.965431,-0.28552882,80.3153,0.05151976
2024-03-22,ABD_Secimleri_2024,XLE,Odak_Sektor,-228,43.338165,-0.0021622,0.00626884,0.00861059,16.703034,-0.23079428,78.3136,0.04501866
2024-03-25,ABD_Secimleri_2024,XLE,Odak_Sektor,-225,43.741531,0.00926436,0.0061914,0.00856621,17.372982,0.95413621,80.5575,0.05017739
2024-03-26,ABD_Secimleri_2024,XLE,Odak_Sektor,-224,43.403831,-0.00775031,0.00719086,0.00844352,17.381482,0.00853614,73.6837,0.03778167
2024-03-27,ABD_Secimleri_2024,XLE,Odak_Sektor,-223,43.807194,0.00925032,0.00631228,0.0084532,17.340694,-0.03996743,76.2864,0.04253482
2024-03-28,ABD_Secimleri_2024,XLE,Odak_Sektor,-222,44.280918,0.0107558,0.00636979,0.00733551,17.359803,0.01929329,78.923,0.04856485
2024-03-29,ABD_Secimleri_2024,XLE,Odak_Sektor,-221,44.280918,0.0,0.00649938,0.00732499,17.359803,0.0,78.923,0.04394524
2024-04-01,ABD_Secimleri_2024,XLE,Odak_Sektor,-218,44.609226,0.00738686,0.00658972,0.00732586,17.574359,0.23931105,80.652,0.0461379
2024-04-02,ABD_Secimleri_2024,XLE,Odak_Sektor,-217,45.233036,0.013887,0.00693315,0.00712676,17.470606,-0.09855241,83.433,0.05479991
2024-04-03,ABD_Secimleri_2024,XLE,Odak_Sektor,-216,45.542599,0.00682042,0.00663317,0.00663562,17.187924,-0.2462401,84.6148,0.05585283
2024-04-04,ABD_Secimleri_2024,XLE,Odak_Sektor,-215,45.514454,-0.00061818,0.00688636,0.00667913,17.424838,0.26733176,84.0279,0.04955993
2024-04-05,ABD_Secimleri_2024,XLE,Odak_Sektor,-214,46.002243,0.01066021,0.00666013,0.00646608,17.255756,-0.15556073,85.8586,0.05475251
2024-04-08,ABD_Secimleri_2024,XLE,Odak_Sektor,-211,45.711445,-0.00634146,0.00756781,0.00676967,17.342888,0.0910414,79.9736,0.04298492
2024-04-09,ABD_Secimleri_2024,XLE,Odak_Sektor,-210,45.725521,0.00030789,0.00648062,0.00661756,17.380039,0.03784972,80.0449,0.03816046
2024-04-10,ABD_Secimleri_2024,XLE,Odak_Sektor,-209,45.866226,0.00307244,0.00634582,0.00651058,17.484177,0.10975347,80.7815,0.03685329
2024-04-11,ABD_Secimleri_2024,XLE,Odak_Sektor,-208,45.833393,-0.0007161,0.0061416,0.00658378,17.484305,0.00012755,80.039,0.03219205
2024-04-12,ABD_Secimleri_2024,XLE,Odak_Sektor,-207,45.087635,-0.01640489,0.00878598,0.00746694,17.656519,0.18793203,65.3481,0.01256077
2024-04-15,ABD_Secimleri_2024,XLE,Odak_Sektor,-204,44.665512,-0.00940638,0.00919597,0.00738315,17.701001,0.04548617,58.7723,0.00092486
2024-04-16,ABD_Secimleri_2024,XLE,Odak_Sektor,-203,44.276222,-0.00875387,0.00816036,0.00767857,17.412757,-0.25042102,53.4324,-0.0089551
2024-04-17,ABD_Secimleri_2024,XLE,Odak_Sektor,-202,44.149586,-0.00286425,0.00752933,0.00775398,17.12682,-0.24869032,51.7841,-0.0128674
2024-04-18,ABD_Secimleri_2024,XLE,Odak_Sektor,-201,44.013565,-0.00308566,0.00747899,0.00775241,17.056367,-0.06802815,50.0,-0.01654809
2024-04-19,ABD_Secimleri_2024,XLE,Odak_Sektor,-200,44.543571,0.01196996,0.00775793,0.00794328,17.383673,0.38722628,56.3156,-0.00604403
2024-04-22,ABD_Secimleri_2024,XLE,Odak_Sektor,-197,44.834366,0.0065071,0.00823334,0.00784957,17.224822,-0.14687713,59.3495,-0.00077352
2024-04-23,ABD_Secimleri_2024,XLE,Odak_Sektor,-196,45.082951,0.0055292,0.00855098,0.00782583,17.170922,-0.05247252,61.7924,0.00289016
2024-04-24,ABD_Secimleri_2024,XLE,Odak_Sektor,-195,45.115784,0.00072802,0.00844576,0.00743804,16.874396,-0.25660388,62.1162,0.00216189
2024-04-25,ABD_Secimleri_2024,XLE,Odak_Sektor,-194,45.322151,0.00456375,0.0086726,0.00730144,17.092663,0.24391893,64.1716,0.00558305
2024-04-26,ABD_Secimleri_2024,XLE,Odak_Sektor,-193,44.90472,-0.00925298,0.00748593,0.00759028,17.292638,0.22137191,57.3889,-0.00436768
2024-04-29,ABD_Secimleri_2024,XLE,Odak_Sektor,-190,45.209583,0.00676617,0.00706043,0.00763977,16.917241,-0.31298314,60.6594,0.00172506
2024-04-30,ABD_Secimleri_2024,XLE,Odak_Sektor,-189,43.863476,-0.0302271,0.01197953,0.00942331,17.382194,0.59193934,44.4404,-0.02662423
2024-05-01,ABD_Secimleri_2024,XLE,Odak_Sektor,-188,43.164627,-0.01606065,0.01290645,0.00989262,17.746234,0.43913105,38.661,-0.0395984
2024-05-02,ABD_Secimleri_2024,XLE,Odak_Sektor,-187,43.413208,0.00574238,0.01314316,0.00988824,17.35985,-0.32049042,41.5717,-0.03180428
2024-05-03,ABD_Secimleri_2024,XLE,Odak_Sektor,-186,43.417896,0.00010799,0.01231423,0.00987992,17.455405,0.10026923,41.628,-0.02890122
2024-05-06,ABD_Secimleri_2024,XLE,Odak_Sektor,-183,43.760288,0.00785503,0.01243133,0.00983791,17.325431,-0.12188155,45.7373,-0.01910284
2024-05-07,ABD_Secimleri_2024,XLE,Odak_Sektor,-182,43.718079,-0.00096503,0.01213575,0.00973066,16.857277,-0.3738429,45.3138,-0.01783925
2024-05-08,ABD_Secimleri_2024,XLE,Odak_Sektor,-181,43.666485,-0.00118084,0.0120842,0.00958285,16.801788,-0.05397714,44.7681,-0.01656834
2024-05-09,ABD_Secimleri_2024,XLE,Odak_Sektor,-180,44.252766,0.013337,0.01299955,0.00969469,16.928555,0.13515178,51.8621,-0.00158739
2024-05-10,ABD_Secimleri_2024,XLE,Odak_Sektor,-179,44.008881,-0.00552642,0.01283323,0.00974663,16.839267,-0.08541802,49.0403,-0.00588005
2024-05-13,ABD_Secimleri_2024,XLE,Odak_Sektor,-176,43.891617,-0.0026681,0.01245721,0.00964894,16.858985,0.01991404,47.6966,-0.00766155
2024-05-14,ABD_Secimleri_2024,XLE,Odak_Sektor,-175,43.947906,0.00128165,0.00797055,0.00926586,17.030844,0.18751073,48.4271,-0.00602
2024-05-15,ABD_Secimleri_2024,XLE,Odak_Sektor,-174,44.046394,0.00223851,0.00556087,0.00917045,17.47373,0.55719424,49.7496,-0.00367621
2024-05-16,ABD_Secimleri_2024,XLE,Odak_Sektor,-173,43.924454,-0.0027723,0.0055798,0.00917487,17.017452,-0.36636231,48.1048,-0.00633435
2024-05-17,ABD_Secimleri_2024,XLE,Odak_Sektor,-172,44.538876,0.01389122,0.00684666,0.00933626,17.182862,0.17987649,55.9985,0.00757055
2024-05-20,ABD_Secimleri_2024,XLE,Odak_Sektor,-169,44.248077,-0.00655049,0.00711639,0.0093404,16.81795,-0.30574175,51.9694,0.00165629
2024-05-21,ABD_Secimleri_2024,XLE,Odak_Sektor,-168,44.032326,-0.00488788,0.00734776,0.00936184,16.927585,0.11587019,49.1442,-0.002041
2024-05-22,ABD_Secimleri_2024,XLE,Odak_Sektor,-167,43.188076,-0.0193596,0.00973139,0.00988526,17.36708,0.55192366,39.9842,-0.01903235
2024-05-23,ABD_Secimleri_2024,XLE,Odak_Sektor,-166,42.794094,-0.00916433,0.00855181,0.00996725,17.108803,-0.22761845,36.5595,-0.02518241
2024-05-24,ABD_Secimleri_2024,XLE,Odak_Sektor,-165,42.855068,0.00142381,0.00863743,0.009622,16.762126,-0.29296657,37.4524,-0.0215092
2024-05-27,ABD_Secimleri_2024,XLE,Odak_Sektor,-162,42.855068,0.0,0.00867816,0.00951463,16.762126,0.0,37.4524,-0.01887194
2024-05-28,ABD_Secimleri_2024,XLE,Odak_Sektor,-161,43.295959,0.0102354,0.00952013,0.00963795,17.179498,0.51796612,44.0554,-0.00813378
2024-05-29,ABD_Secimleri_2024,XLE,Odak_Sektor,-160,42.531437,-0.01781582,0.01068709,0.0101255,17.218493,0.03976585,36.8006,-0.02494102
2024-05-30,ABD_Secimleri_2024,XLE,Odak_Sektor,-159,42.653385,0.00286315,0.01087663,0.01014643,16.939258,-0.24363803,38.5391,-0.02129285
2024-05-31,ABD_Secimleri_2024,XLE,Odak_Sektor,-158,43.71339,0.02454783,0.01301951,0.01093226,17.296843,0.42987234,51.1251,0.00268967
2024-06-03,ABD_Secimleri_2024,XLE,Odak_Sektor,-155,42.568962,-0.02652907,0.01517229,0.01181692,17.524109,0.25516414,41.2933,-0.02222506
2024-06-04,ABD_Secimleri_2024,XLE,Odak_Sektor,-154,42.160912,-0.00963187,0.01528147,0.01182004,17.362867,-0.14891437,38.4538,-0.02986272
2024-06-05,ABD_Secimleri_2024,XLE,Odak_Sektor,-153,42.156216,-0.00011139,0.01436458,0.01181377,16.861945,-0.39402789,38.421,-0.02828232
2024-06-06,ABD_Secimleri_2024,XLE,Odak_Sektor,-152,42.376656,0.0052155,0.01433394,0.01182735,17.054448,0.21227935,40.9624,-0.02108443
2024-06-07,ABD_Secimleri_2024,XLE,Odak_Sektor,-151,42.207813,-0.00399228,0.01433534,0.01175859,16.815723,-0.21236856,39.6139,-0.02295223
2024-06-10,ABD_Secimleri_2024,XLE,Odak_Sektor,-148,42.526745,0.00752782,0.01461898,0.01177911,16.930971,0.12215154,43.4041,-0.01401184
2024-06-11,ABD_Secimleri_2024,XLE,Odak_Sektor,-147,42.442318,-0.00198724,0.01409837,0.01050868,16.738199,-0.1753298,42.6411,-0.01424879
2024-06-12,ABD_Secimleri_2024,XLE,Odak_Sektor,-146,41.987366,-0.01077717,0.01337784,0.0102913,17.298614,0.75139851,38.6938,-0.02247799
2024-06-13,ABD_Secimleri_2024,XLE,Odak_Sektor,-145,41.602764,-0.00920215,0.01350537,0.01031926,17.16526,-0.12484414,35.6863,-0.02880729
2024-06-14,ABD_Secimleri_2024,XLE,Odak_Sektor,-144,41.293205,-0.00746865,0.00961791,0.01037315,17.066327,-0.094197,33.4338,-0.03236797
2024-06-17,ABD_Secimleri_2024,XLE,Odak_Sektor,-141,41.401077,0.00260894,0.00651979,0.01025049,17.20152,0.14475774,34.9741,-0.02659317
2024-06-18,ABD_Secimleri_2024,XLE,Odak_Sektor,-140,41.574623,0.00418306,0.00636895,0.0103087,17.192613,-0.00886699,37.4805,-0.01968046
2024-06-19,ABD_Secimleri_2024,XLE,Odak_Sektor,-139,41.574623,0.0,0.00637155,0.0103129,17.192613,0.0,37.4805,-0.0178121
2024-06-20,ABD_Secimleri_2024,XLE,Odak_Sektor,-138,42.339138,0.01822195,0.00875232,0.01059225,17.344039,0.1634922,47.7667,0.00078717
2024-06-21,ABD_Secimleri_2024,XLE,Odak_Sektor,-137,42.095245,-0.00577711,0.00885833,0.01059566,17.503705,0.17311835,45.2111,-0.00408348
2024-06-24,ABD_Secimleri_2024,XLE,Odak_Sektor,-134,43.15667,0.02490218,0.01177933,0.011634,17.25555,-0.21976054,56.195,0.02066424
2024-06-25,ABD_Secimleri_2024,XLE,Odak_Sektor,-133,43.255951,0.00229784,0.01171735,0.01164103,17.135737,-0.1129145,57.0621,0.02306066
2024-06-26,ABD_Secimleri_2024,XLE,Odak_Sektor,-132,42.830437,-0.00988583,0.01161314,0.01175157,16.956529,-0.16406787,52.2851,0.01263863
2024-06-27,ABD_Secimleri_2024,XLE,Odak_Sektor,-131,42.929726,0.0023155,0.01093113,0.01176082,16.564805,-0.32410907,53.2682,0.01465465
2024-06-28,ABD_Secimleri_2024,XLE,Odak_Sektor,-130,43.095211,0.00384739,0.01027707,0.01146859,17.060834,0.64218634,54.9348,0.01931059
2024-07-01,ABD_Secimleri_2024,XLE,Odak_Sektor,-127,43.118839,0.00054813,0.01033461,0.01142537,17.01676,-0.04311648,55.1806,0.01920667
2024-07-02,ABD_Secimleri_2024,XLE,Odak_Sektor,-126,43.085747,-0.00076777,0.01044632,0.01140004,17.043418,0.02701602,54.7304,0.01731251
2024-07-03,ABD_Secimleri_2024,XLE,Odak_Sektor,-125,43.274868,0.00437981,0.01037155,0.01087367,16.605448,-0.35465457,56.8948,0.02043029
2024-07-04,ABD_Secimleri_2024,XLE,Odak_Sektor,-124,43.274868,0.0,0.00912234,0.01073321,16.605448,0.0,56.8948,0.0193508
2024-07-05,ABD_Secimleri_2024,XLE,Odak_Sektor,-123,42.598766,-0.01574676,0.01052609,0.01112584,16.970398,0.44044226,47.4823,0.00296323
2024-07-08,ABD_Secimleri_2024,XLE,Odak_Sektor,-120,42.338734,-0.00612294,0.00660037,0.01117809,16.790785,-0.16440658,44.4373,-0.00293841
2024-07-09,ABD_Secimleri_2024,XLE,Odak_Sektor,-119,41.965221,-0.00886114,0.00675086,0.01109474,16.764497,-0.02594539,40.4269,-0.01117899
2024-07-10,ABD_Secimleri_2024,XLE,Odak_Sektor,-118,42.248898,0.00673705,0.00691943,0.01071367,16.776693,0.01227039,44.522,-0.00480141
2024-07-11,ABD_Secimleri_2024,XLE,Odak_Sektor,-117,42.688602,0.0103537,0.00780498,0.01087413,16.937206,0.17411287,50.2325,0.00427176
2024-07-12,ABD_Secimleri_2024,XLE,Odak_Sektor,-116,42.797344,0.00254409,0.00773371,0.00985779,16.712372,-0.20135068,51.5605,0.00505175
2024-07-15,ABD_Secimleri_2024,XLE,Odak_Sektor,-113,43.445072,0.01502138,0.00920605,0.0089848,17.242766,0.69960038,58.6398,0.01782015
2024-07-16,ABD_Secimleri_2024,XLE,Odak_Sektor,-112,43.638916,0.00445189,0.00925803,0.00879337,16.998942,-0.21637438,60.5003,0.01989528
2024-07-17,ABD_Secimleri_2024,XLE,Odak_Sektor,-111,44.073883,0.00991806,0.00962282,0.00893336,17.197709,0.21989772,64.3731,0.02706142
2024-07-18,ABD_Secimleri_2024,XLE,Odak_Sektor,-110,44.154266,0.00182217,0.00960155,0.00890591,17.307998,0.1166011,65.0549,0.0267631
2024-07-19,ABD_Secimleri_2024,XLE,Odak_Sektor,-109,43.672012,-0.01098211,0.00869811,0.0091394,17.092663,-0.19372878,57.8957,0.01369036
2024-07-22,ABD_Secimleri_2024,XLE,Odak_Sektor,-106,43.397789,-0.00629895,0.00871763,0.00915461,16.884846,-0.18764387,54.2404,0.00704343
2024-07-23,ABD_Secimleri_2024,XLE,Odak_Sektor,-105,42.707516,-0.01603358,0.00996006,0.00964175,17.315159,0.5377376,46.3138,-0.00834331
2024-07-24,ABD_Secimleri_2024,XLE,Odak_Sektor,-104,42.712242,0.00011066,0.00981097,0.00941629,17.194074,-0.11404129,46.3716,-0.00809746
2024-07-25,ABD_Secimleri_2024,XLE,Odak_Sektor,-103,43.449799,0.01712064,0.01071277,0.00969648,17.411106,0.24238457,54.5869,0.00842179
2024-07-26,ABD_Secimleri_2024,XLE,Odak_Sektor,-102,43.586903,0.00315049,0.01071937,0.00955251,16.982284,-0.34872411,55.9381,0.01102695
2024-07-29,ABD_Secimleri_2024,XLE,Odak_Sektor,-99,43.213402,-0.00860603,0.01007266,0.0097375,17.117131,0.14436091,51.4472,0.00225343
2024-07-30,ABD_Secimleri_2024,XLE,Odak_Sektor,-98,43.884766,0.01541656,0.01120853,0.01005781,17.060958,-0.05462392,57.9778,0.01688222
2024-07-31,ABD_Secimleri_2024,XLE,Odak_Sektor,-97,44.069153,0.00419282,0.01081689,0.01006103,17.403846,0.40901017,59.5857,0.02021593
2024-08-01,ABD_Secimleri_2024,XLE,Odak_Sektor,-96,42.90136,-0.02685654,0.01369565,0.01087883,17.566388,0.17649791,47.2541,-0.00638931
2024-08-02,ABD_Secimleri_2024,XLE,Odak_Sektor,-95,41.795021,-0.0261263,0.01542001,0.01186914,17.640585,0.07701887,39.016,-0.0311107
2024-08-05,ABD_Secimleri_2024,XLE,Odak_Sektor,-92,40.873074,-0.02230572,0.01643709,0.01154606,17.728317,0.09169608,33.7376,-0.05087081
2024-08-06,ABD_Secimleri_2024,XLE,Odak_Sektor,-91,41.123646,0.00611178,0.01642594,0.01161368,17.262911,-0.37212026,36.2615,-0.04411816
2024-08-07,ABD_Secimleri_2024,XLE,Odak_Sektor,-90,41.289131,0.00401602,0.01657445,0.01155236,17.078442,-0.16845436,37.9427,-0.03919988
2024-08-08,ABD_Secimleri_2024,XLE,Odak_Sektor,-89,42.177986,0.02129913,0.01719018,0.01225155,16.888056,-0.17335987,46.1574,-0.01793273
2024-08-09,ABD_Secimleri_2024,XLE,Odak_Sektor,-88,42.272545,0.00223939,0.01715652,0.01223498,16.92214,0.0346718,46.9617,-0.01512931
2024-08-12,ABD_Secimleri_2024,XLE,Odak_Sektor,-85,42.480564,0.00490884,0.0172035,0.01227545,17.175393,0.28820886,48.7747,-0.0091696
2024-08-13,ABD_Secimleri_2024,XLE,Odak_Sektor,-84,42.069241,-0.00972981,0.0162323,0.01239077,17.261885,0.09034316,45.4653,-0.01696391
2024-08-14,ABD_Secimleri_2024,XLE,Odak_Sektor,-83,42.315094,0.00582701,0.01633437,0.01241441,16.890867,-0.30996865,47.7474,-0.00918301
2024-08-15,ABD_Secimleri_2024,XLE,Odak_Sektor,-82,42.82098,0.01188432,0.01485442,0.01262689,16.724333,-0.15340573,52.1817,0.00422998
2024-08-16,ABD_Secimleri_2024,XLE,Odak_Sektor,-81,42.773705,-0.00110464,0.01179123,0.01228977,16.692065,-0.03175313,51.7398,0.00417903
2024-08-19,ABD_Secimleri_2024,XLE,Odak_Sektor,-78,43.062111,0.00671998,0.00802976,0.01228789,16.895704,0.22585479,54.2832,0.01134832
2024-08-20,ABD_Secimleri_2024,XLE,Odak_Sektor,-77,41.927402,-0.0267039,0.01287013,0.01316067,17.337934,0.55617435,44.3744,-0.01439833
2024-08-21,ABD_Secimleri_2024,XLE,Odak_Sektor,-76,41.998318,0.00168995,0.01284936,0.01310332,16.939539,-0.32860298,45.0495,-0.01190217
2024-08-22,ABD_Secimleri_2024,XLE,Odak_Sektor,-75,42.107063,0.00258594,0.01089194,0.01296362,16.790805,-0.13820159,46.1292,-0.00777645
2024-08-23,ABD_Secimleri_2024,XLE,Odak_Sektor,-74,42.735882,0.01482339,0.01188288,0.01325229,16.847314,0.05813609,52.0021,0.00805198
2024-08-26,ABD_Secimleri_2024,XLE,Odak_Sektor,-71,43.118839,0.00892112,0.01209205,0.01305847,16.786684,-0.0588292,55.2049,0.0171986
2024-08-27,ABD_Secimleri_2024,XLE,Odak_Sektor,-70,42.716969,-0.00936378,0.0120548,0.01313031,16.626551,-0.14796975,51.3338,0.00910824
2024-08-28,ABD_Secimleri_2024,XLE,Odak_Sektor,-69,42.442741,-0.00644032,0.0121921,0.01301279,16.651602,0.02536807,48.8181,0.00455994
2024-08-29,ABD_Secimleri_2024,XLE,Odak_Sektor,-68,42.995918,0.01294928,0.01230862,0.01325982,16.928973,0.31965511,53.7427,0.01753899
2024-08-30,ABD_Secimleri_2024,XLE,Odak_Sektor,-67,43.15667,0.00373179,0.01233758,0.01314513,17.150746,0.2482888,55.0948,0.01970035
2024-09-02,ABD_Secimleri_2024,XLE,Odak_Sektor,-64,43.15667,0.0,0.01216666,0.01309781,17.150746,0.0,55.0948,0.01695677
